OrgID,Charity Name,Address ,City,State,Zip,Website URL,Category,Cause,Total Revenue,Total Expenses,Fundraising Expenses,CEO Salary,Total Net Assets
11471,Americans for Immigrant Justice,6355 NW 36th Street Suite 2201,Miami,FL,33166,http://www.aijustice.org/,Human and Civil Rights,Advocacy and Education,"$5,213,320","$4,504,283","$203,626","$176,588","$3,100,170"
4989,Americans for Peace Now,1320 19th ST NW STE 400,Washington,DC,20036,http://peacenow.org/,International,"International Peace, Security, and Affairs","$1,461,755","$1,719,219","$115,069","$125,876","$124,965"
3511,Americans For Prosperity Foundation,1310 North Courthouse Road Suite 700,Arlington,VA,22201,https://americansforprosperityfoundation.org/,Human and Civil Rights,Advocacy and Education,"$17,280,403","$18,836,165","$254,183","$199,096","$3,357,364"
7137,Americans for the Arts,"1000 Vermont Avenue, NW 6th Floor",Washington,DC,20005,http://www.artsusa.org/,"Arts, Culture, Humanities",Performing Arts,"$10,957,715","$17,778,317","$930,675","$736,594","$110,346,551"
12497,Americans United for Life,"1150 Connecticut Ave NW, Suite 500 ",Washington DC,DC,20036,http://www.aul.org/,Human and Civil Rights,Advocacy and Education,"$2,926,642","$2,915,402","$573,385","$190,054","$1,814,746"
3287,Americans United for Separation of Church and State,"1310 L Street NW, Suite 200 ",Washington,DC,20005,http://www.au.org,Human and Civil Rights,Advocacy and Education,"$7,845,869","$7,156,402","$1,306,469",$0,"$9,064,075"
3288,American-Scandinavian Foundation,58 Park Avenue ,New York,NY,10016,http://www.amscan.org,International,"International Peace, Security, and Affairs","$4,079,891","$4,958,160","$269,871","$238,238","$48,684,795"
3289,Americares,88 Hamilton Avenue ,Stamford,CT,6902,https://www.americares.org/,International,Humanitarian Relief Supplies,"$976,347,900","$1,077,689,775","$12,074,011","$426,098","$216,047,536"
9127,America's Car Museum,2702 East D Street ,Tacoma,WA,98421,https://www.americascarmuseum.org/,"Arts, Culture, Humanities",Museums,"$3,970,028","$4,087,490","$133,384","$216,005","$45,462,786"
7831,America's Family Coaches,5550 Wild Rose Lane Suite 400,West Des Moines,IA,50266,http://www.americasfamilycoaches.com/,Religion,Religious Media and Broadcasting,"$799,091","$781,440","$117,047","$161,079","$413,818"
11039,America's Keswick,601 Route 530 ,Whiting,NJ,8759,http://www.americaskeswick.org,Religion,Religious Activities,"$4,656,227","$4,467,624","$203,548","$143,675","$4,616,864"
15254,America's Packard Museum,420 South Ludlow Street ,Dayton,OH,45402,http://www.americaspackardmuseum.org/,"Arts, Culture, Humanities",Museums,"$1,211,029","$5,457,674","$18,856",,"$25,062,722"
6268,America's Promise Alliance,"1110 Vermont Avenue, N.W. ",Washington,DC,20005,http://www.americaspromise.org/,Human Services,"Youth Development, Shelter, and Crisis Services","$11,787,042","$11,276,207","$527,997","$303,967","$7,781,149"
8997,America's Second Harvest of the Big Bend,4446 Entrepot Blvd ,Tallahassee,FL,32310,http://www.fightinghunger.org/,Human Services,"Food Banks, Food Pantries, and Food Distribution","$15,347,288","$15,028,868","$283,873","$85,191","$2,343,808"
4955,Americas Society,680 Park Avenue ,New York,NY,10065,https://www.as-coa.org/,International,"International Peace, Security, and Affairs","$9,651,753","$5,479,493","$628,186","$496,911","$55,439,355"
3254,amfAR,120 Wall Street 13th Floor,New York,NY,10005,http://www.amfar.org,Health,"Diseases, Disorders, and Disciplines","$32,308,076","$39,036,897","$5,935,707","$458,595","$52,550,679"
3204,AMG International,6815 Shallowford Road ,Chattanooga,TN,37421,http://www.amginternational.org,Religion,Religious Activities,"$7,676,459","$7,437,499","$842,255","$105,236","$11,065,047"
3292,Amherst H. Wilder Foundation,"451 Lexington Parkway, N. ",St. Paul,MN,55104,http://www.wilder.org,Human Services,Social Services,"$37,789,192","$46,513,645","$1,471,200","$347,920","$122,883,413"
5662,Amigos de las Américas,"1800 West Loop South, Ste. # 1325 ",Houston,TX,77027,http://amigosinternational.org/,International,"International Peace, Security, and Affairs","$4,355,955","$4,223,247","$371,782","$143,722","$2,551,835"
8280,Amigos for Christ,75 Maddox Road Suite 107,Buford,GA,30518,http://www.amigosforchrist.org/,International,Humanitarian Relief Supplies,"$5,747,332","$5,155,995","$169,578","$60,000","$3,327,152"
11335,Amigos For Kids,2153 Coral Way Suite 405,Miami,FL,33145,http://www.amigosforkids.org/,Human Services,Children's and Family Services,"$2,140,077","$2,245,784","$81,756",$0,"$245,051"
3293,AMIT,49 West 37th Street 5th Floor,New York,NY,10018,http://www.amitchildren.org,Education,Youth Education Programs and Services,"$9,479,456","$9,872,459","$826,194","$343,946","$9,970,002"
3294,Amnesty International USA,Five Penn Plaza 16th Floor,New York,NY,10001,https://www.amnestyusa.org/,International,"International Peace, Security, and Affairs","$45,939,552","$46,901,646","$7,743,688","$266,526","$22,832,859"
17994,Amoud Foundation,3636 West Northgate Drive ,Irving,TX,75062,https://www.amoudfoundation.com/,International,Development and Relief Services,"$6,399,079","$5,757,134","$341,343",$0,"$1,619,045"
4943,Amref Health Africa,75 Broad Street Suite 703,New York,NY,10004,http://www.amrefusa.org,International,Development and Relief Services,"$5,630,944","$6,015,512","$694,407","$212,733","$3,588,731"
11547,AMVETS National Service Foundation,4647 Forbes Boulevard ,Lanham,MD,20706,http://www.amvetsnsf.org/,Human and Civil Rights,Advocacy and Education,"$18,470,112","$18,620,016","$850,734",$0,"$18,072,560"
11699,An Achievable Dream,10858 Warwick Boulevard Suite A,Newport News,VA,23601,http://achievabledream.org/,Education,Youth Education Programs and Services,"$872,106","$1,440,369","$141,353","$90,189","$2,305,041"
13938,An Achievable Dream Middle & High School,12465 Warwick Boulevard ,Newport News,VA,23606,http://achievabledream.nn.k12.va.us/,Education,Youth Education Programs and Services,"$1,049,464","$1,469,831","$97,607","$44,467","$2,047,256"
10250,Anacostia Watershed Society,4302 Baltimore Avenue ,Bladensburg,MD,20710,http://www.anacostiaws.org,Environment,Environmental Protection and Conservation,"$2,630,476","$2,723,944","$187,518","$106,485","$1,375,444"
11625,Anchor Center for Blind Children,2550 Roslyn Street ,Denver,CO,80238,http://www.anchorcenter.org,Human Services,Social Services,"$4,487,278","$2,198,777","$266,466","$108,567","$13,567,659"
13261,And Justice for All,205 North 400 West ,Salt Lake City,UT,84103,http://andjusticeforall.org/,Human and Civil Rights,Advocacy and Education,"$1,850,514","$1,910,809","$105,706","$54,928","$2,440,444"
9225,Anderson Animal Shelter,1000 South La Fox Street ,South Elgin,IL,60177,http://www.andersonanimalshelter.org/,Animals,"Animal Rights, Welfare, and Services","$3,588,552","$3,167,840","$321,930","$96,471","$3,381,289"
13753,Anderson Ranch Arts Center,5263 Owl Creek Road ,Snowmass Village,CO,81615,http://www.andersonranch.org/,"Arts, Culture, Humanities",Performing Arts,"$5,210,710","$5,547,970","$528,320","$233,054","$14,082,619"
6388,Andrew Wommack Ministries,850 Elkton Drive ,Colorado Springs,CO,80907,http://www.awmi.net,Religion,Religious Media and Broadcasting,"$57,942,418","$47,946,843","$3,563,228","$238,641","$37,423,019"
17012,Andy Roddick Foundation,8509 FM 969 Building 509,Austin,TX,78724,http://www.arfoundation.org/,Human Services,"Youth Development, Shelter, and Crisis Services","$3,201,503","$2,434,128","$325,241","$143,087","$6,385,083"
3278,Anera,1111 14th Street NW Suite 400,Washington,DC,20005,http://www.anera.org,International,Development and Relief Services,"$56,058,501","$52,912,666","$1,406,485","$256,100","$14,471,528"
15024,Anesthesia Patient Safety Foundation,8007 South Meridian Street ,Indianapolis,IN,46217,http://www.apsf.org/index.php,Health,Patient and Family Support,"$2,021,148","$2,471,535","$310,529",,"$10,847,526"
10166,Angel Flight Northeast,492 Sutton Street ,North Andover,MA,1845,http://www.angelflightne.org,Health,Patient and Family Support,"$671,261","$861,786","$85,454","$156,000","$721,186"
10440,Angel Flight West,"3161 Donald Douglas Loop, South ",Santa Monica,CA,90405,http://www.angelflightwest.org/,Health,Patient and Family Support,"$9,467,607","$9,048,565","$628,157","$144,738","$2,358,963"
15140,Angel Foundation,1155 Centre Pointe Drive Suite 7,Mendota Heights,MN,55120,https://mnangel.org/,Health,Patient and Family Support,"$2,500,051","$2,012,072","$151,248","$68,846","$2,821,387"
10826,Angelman Syndrome Foundation,75 Executive Drive Suite 327,Aurora,IL,60504,http://www.angelman.org/,Health,"Diseases, Disorders, and Disciplines","$2,111,449","$2,143,134","$410,929",,"$1,326,379"
13974,Angiogenesis Foundation,"One Broadway, 14th Floor ",Cambridge,MA,2142,http://www.angio.org/,Health,"Diseases, Disorders, and Disciplines","$2,456,629","$1,966,150","$95,630","$272,196","$857,522"
15279,Angus Foundation,3201 Frederick Avenue ,St. Joseph,MO,64506,http://www.angusfoundation.org,Education,Scholarship and Financial Support,"$2,577,407","$1,525,079","$505,243","$178,206","$21,232,339"
13857,Animal Allies Humane Society,4006 Airport Road ,Duluth,MN,55811,http://www.animalallies.net/,Animals,"Animal Rights, Welfare, and Services","$1,391,361","$1,268,284","$83,661","$77,234","$5,196,380"
5688,Animal Defense League of Texas,11300 Nacogdoches Road ,San Antonio,TX,78217,http://www.adltexas.org,Animals,"Animal Rights, Welfare, and Services","$4,349,756","$5,324,421","$321,015","$98,000","$6,115,838"
6105,Animal Friends,Caryl Gates Gluck Resource Center 562 Camp Horne Road,Pittsburgh,PA,15237,http://www.thinkingoutsidethecage.org/,Animals,"Animal Rights, Welfare, and Services","$7,619,805","$6,895,897","$590,758","$148,094","$18,259,658"
14166,Animal Friends Humane Society,1820 Princeton Road ,Hamilton,OH,45067,http://www.animalfriendshs.org/,Animals,"Animal Rights, Welfare, and Services","$1,024,845","$1,157,750","$83,757",,"$1,986,249"
6711,Animal Haven,200 Centre Street ,New York,NY,10013,http://www.animalhavenshelter.org/,Animals,"Animal Rights, Welfare, and Services","$2,810,492","$2,307,022","$168,240","$110,717","$5,881,096"
5744,Animal Humane New Mexico,615 Virginia St. SE ,Albuquerque,NM,87108,http://www.animalhumanenm.org,Animals,"Animal Rights, Welfare, and Services","$6,572,904","$6,539,489","$721,838","$124,053","$12,413,964"
5328,Animal Humane Society,845 Meadow Lane North ,Golden Valley,MN,55422,http://www.animalhumanesociety.org/,Animals,"Animal Rights, Welfare, and Services","$26,899,024","$20,191,782","$4,504,282","$231,881","$31,929,386"
3298,Animal Legal Defense Fund,525 East Cotati Avenue ,Cotati,CA,94931,http://www.aldf.org,Animals,"Animal Rights, Welfare, and Services","$15,247,874","$14,957,795","$1,663,758","$203,750","$11,739,135"
11548,Animal Outlook,P.O. Box 9773 ,Washington,DC,20016,https://animaloutlook.org/,Animals,"Animal Rights, Welfare, and Services","$2,065,700","$2,308,777","$44,861","$42,399","$697,311"
7279,Animal Place,17314 McCourtney Road ,Grass Valley,CA,95949,http://animalplace.org/,Animals,Wildlife Conservation,"$4,403,611","$2,436,879","$145,179","$72,300","$9,738,829"
6189,Animal Protective Association of Missouri,1705 South Hanley Road ,St. Louis,MO,63144,http://www.apamo.org,Animals,"Animal Rights, Welfare, and Services","$6,908,778","$2,704,018","$279,588","$121,023","$15,115,591"
17634,Animal Recovery Mission,P.O. Box 403344 ,Miami Beach,FL,33140,http://animalrecoverymission.org/,Animals,"Animal Rights, Welfare, and Services","$2,645,595","$2,102,324","$573,468","$84,500","$1,611,521"
13258,Animal Refuge League,217 Landing Road ,Westbrook,ME,4092,http://arlgp.org,Animals,"Animal Rights, Welfare, and Services","$3,542,794","$3,747,017","$486,007","$107,002","$11,989,502"
6869,Animal Rescue Fund of the Hamptons,124 Daniel's Hole Road P.O. Box 901,Wainscott,NY,11975,http://www.arfhamptons.org/,Animals,"Animal Rights, Welfare, and Services","$3,306,283","$4,063,535","$725,851","$168,000","$13,580,789"
14195,"Animal Rescue League of Berks County, Inc.",58 Kennel Road ,Birdsboro,PA,19508,https://www.berksarl.org/,Animals,"Animal Rights, Welfare, and Services","$3,122,056","$2,613,289","$53,599",$0,"$5,891,069"
8537,Animal Rescue League of Boston,10 Chandler Street ,Boston,MA,2116,http://www.arlboston.org,Animals,"Animal Rights, Welfare, and Services","$12,401,775","$10,536,782","$686,392","$255,614","$94,717,274"
6184,Animal Rescue League of Iowa,5452 Northeast 22nd Street ,Des Moines,IA,50313,http://arl-iowa.org/,Animals,"Animal Rights, Welfare, and Services","$5,635,832","$6,358,010","$472,170","$162,152","$9,326,416"
6823,"Animal Rescue, Inc.",Two Heritage Farm Drive ,New Freedom,PA,17349,http://www.animalrescueinc.org/,Animals,"Animal Rights, Welfare, and Services","$1,087,604","$1,063,396","$70,548",$0,"$2,997,147"
6787,Animal Welfare Association,509 Centennial Boulevard ,Voorhees,NJ,8043,http://awanj.org,Animals,"Animal Rights, Welfare, and Services","$5,252,728","$3,265,720","$397,393","$110,089","$7,291,780"
6035,Animal Welfare Institute,"900 Pennsylvania Avenue, SE ",Washington,DC,20003,http://www.awionline.org,Animals,"Animal Rights, Welfare, and Services","$5,264,862","$4,091,811","$65,173","$112,079","$16,064,718"
8027,Animal Welfare League,10305 Southwest Highway ,Chicago Ridge,IL,60415,http://www.animalwelfareleague.com,Animals,"Animal Rights, Welfare, and Services","$6,322,715","$6,434,783","$40,673","$102,363","$15,540,903"
12728,Animal Welfare League of Alexandria,4101 Eisenhower Ave ,Alexandria,VA,22304,http://www.alexandriaanimals.org,Animals,"Animal Rights, Welfare, and Services","$2,760,634","$2,888,479","$547,498","$162,393","$3,682,268"
7152,Animal Welfare League of Arlington,2650 South Arlington Mill Drive ,Arlington,VA,22206,https://www.awla.org,Animals,"Animal Rights, Welfare, and Services","$4,270,639","$3,702,723","$438,661","$125,964","$8,952,741"
6840,Animal Welfare Society,46 Holland Road ,Kennebunk,ME,4043,https://animalwelfaresociety.org/,Animals,"Animal Rights, Welfare, and Services","$2,887,266","$3,331,875","$296,141","$139,065","$6,242,383"
16110,Animals' Angels,P.O. Box 1056 ,Westminster,MD,21158,http://www.animalsangels.org/,Animals,"Animal Rights, Welfare, and Services","$889,114","$831,461","$99,106","$105,042","$685,359"
16150,Animals Asia Foundation Limited,6060 Center Drive 10th Flr,Los Angeles,CA,90045,https://www.animalsasia.org/us/,Animals,Wildlife Conservation,"$1,791,618","$1,908,492","$288,397","$95,000","$597,687"
12086,Anitab.org,1301 1301 Shoreway Drive,Belmont,CA,94002,http://www.anitaborg.org,Education,Adult Education Programs and Services,"$34,365,136","$29,018,351","$420,143","$332,194","$14,247,624"
18484,Ann Arbor Symphony Orchestra Inc.,35 Research Drive Suite 100,Ann Arbor,MI,48103,https://www.a2so.com/,"Arts, Culture, Humanities",Performing Arts,"$1,460,986","$1,496,846","$166,004","$77,528","$861,502"
16480,Anne Arundel County Food Bank,120 Marbury Drive ,Crownsville,MD,21032,http://www.aafoodbank.org/,Human Services,"Food Banks, Food Pantries, and Food Distribution","$3,013,046","$3,219,839","$41,687","$70,851","$709,845"
5214,Answers in Genesis,2800 Bullittsburg Church Road ,Petersburg,KY,41080,http://www.AnswersInGenesis.org,Religion,Religious Media and Broadcasting,"$34,739,452","$26,776,172","$1,287,742","$234,754","$48,522,791"
10657,Anti-Defamation League,605 Third Avenue ,New York,NY,10158,http://www.adl.org,Human and Civil Rights,Advocacy and Education,"$83,738,310","$71,110,804","$10,208,929","$480,339","$98,879,873"
15397,Any Baby Can of San Antonio,217 Howard Street ,San Antonio,TX,78212,http://www.anybabycansa.org/,Health,Patient and Family Support,"$2,199,713","$2,789,716","$268,885","$103,202","$3,163,211"
17287,AOPA Foundation,421 Aviation Way ,Frederick,MD,21701,http://foundation.aopa.org/,Research and Public Policy,Social and Public Policy Research,"$8,645,937","$8,376,223","$805,453",$0,"$33,929,209"
14376,AORN Foundation,2170 South Parker Road Suite 400,Denver,CO,80231,http://www.aorn.org/AORNFoundation/,Health,Treatment and Prevention Services,"$2,551,628","$2,604,738","$182,627","$164,048","$3,993,916"
14084,Apartment Life,610 South Industrial Boulevard Suite 170,Euless,TX,76040,http://www.apartmentlife.org,Community Development,Housing and Neighborhood Development,"$15,944,368","$15,835,233","$9,400","$82,381","$810,818"
15477,APhA Foundation,"2215 Constitution Avenue, NW ",Washington,DC,20037,http://www.aphafoundation.org/,Research and Public Policy,Non-Medical Science & Technology Research,"$1,906,410","$2,055,978","$363,504","$54,000","$4,186,242"
10160,Aplastic Anemia & MDS International Foundation,4330 East West Highway Suite 230,Bethesda,MD,20814,http://www.aamds.org,Health,"Diseases, Disorders, and Disciplines","$3,056,482","$4,608,281","$522,248","$19,082","$1,907,720"
8940,Apollo Theater ,253 West 125th Street ,New York,NY,10027,http://www.apollotheater.org/,"Arts, Culture, Humanities",Performing Arts,"$17,597,504","$17,569,396","$2,312,739","$263,888","$43,492,209"
17239,Apollo's Fire,3091 Mayfield Road Suite 217,Cleveland Heights,OH,44118,https://apollosfire.org/,"Arts, Culture, Humanities",Performing Arts,"$1,764,871","$1,850,616","$149,105","$82,500","$372,952"
8697,Appalachia Service Project,4523 Bristol Highway ,Johnson City,TN,37601,http://www.asphome.org,Community Development,Housing and Neighborhood Development,"$10,202,306","$10,612,385","$722,880","$177,112","$3,905,404"
3304,Appalachian Mountain Club,10 City Square ,Boston,MA,2129,http://www.outdoors.org,Environment,Environmental Protection and Conservation,"$43,806,285","$31,463,397","$2,075,137","$292,713","$145,136,463"
8239,Appalachian Trail Conservancy,799 Washington Street P.O. Box 807,Harpers Ferry,WV,25425,http://www.appalachiantrail.org,Environment,Environmental Protection and Conservation,"$10,128,267","$9,170,168","$771,379","$168,551","$16,380,847"
10854,Appalachian Voices,589 West King Street ,Boone,NC,28607,http://www.appvoices.org/,Environment,Environmental Protection and Conservation,"$2,551,243","$2,344,512","$179,193",,"$2,501,000"
13854,Appalshop,91 Madison Ave ,Whitesburg,KY,41858,http://appalshop.org/,"Arts, Culture, Humanities",Performing Arts,"$2,396,143","$1,962,359","$191,366","$39,510","$7,130,521"
5471,Appeal of Conscience Foundation,119 West 57th Street ,New York,NY,10019,http://www.appealofconscience.org/,International,"International Peace, Security, and Affairs","$1,436,747","$1,646,429","$310,910","$200,000","$14,557,671"
6820,Appell Center for the Performing Arts,50 North George Street ,York,PA,17401,https://appellcenter.org/,"Arts, Culture, Humanities",Performing Arts,"$5,119,763","$5,158,378","$368,869","$160,503","$7,689,961"
5213,Aquarium of the Pacific,100 Aquarium Way ,Long Beach,CA,90802,http://www.aquariumofpacific.org,Animals,Zoos and Aquariums,"$40,528,323","$33,041,046","$1,332,314","$447,925","$60,840,969"
7388,Arboretum Foundation,2300 Arboretum Drive East ,Seattle,WA,98112,http://www.arboretumfoundation.org/,Environment,"Botanical Gardens, Parks, and Nature Centers","$1,732,743","$1,509,158","$244,965","$118,148","$4,154,579"
5866,Archaeological Conservancy,1717 Girard Boulevard NE ,Albuquerque,NM,87106,http://www.archaeologicalconservancy.org/,"Arts, Culture, Humanities","Libraries, Historical Societies and Landmark Preservation","$5,363,977","$3,172,382","$470,711","$168,157","$44,218,157"
13527,Archaeology Southwest,300 North Ash Alley ,Tucson,AZ,85701,http://www.archaeologysouthwest.org/,"Arts, Culture, Humanities","Libraries, Historical Societies and Landmark Preservation","$2,633,608","$2,083,009","$149,950","$129,144","$7,888,117"
14139,"Arctic Barnabas Ministries, Inc.",135 North Willow Street ,Kenai,AK,99611,http://arcticbarnabas.org/,Religion,Religious Activities,"$1,090,506","$1,209,457","$220,005","$104,200","$1,320,009"
14089,Areivim Philanthropic Group,729 Seventh Avenue 9th Floor,New York,NY,10019,https://www.areivim.org/,Community Development,Jewish Federations,"$1,717,722","$1,505,605","$147,647",,"$289,923"
6258,Arena Stage,"1101 Sixth Street, SW ",Washington,DC,20024,http://www.arenastage.org,"Arts, Culture, Humanities",Performing Arts,"$26,108,354","$30,637,881","$2,226,521","$411,872","$86,538,660"
14116,Ariel Ministries,PO Box 792507 ,San Antonio,TX,78279,http://ariel.org/,Religion,Religious Activities,"$2,008,473","$2,247,615","$158,795","$53,049","$3,201,217"
5125,Arizona Animal Welfare League & SPCA,25 N 40th St ,Phoenix,AZ,85034,http://www.aawl.org,Animals,"Animal Rights, Welfare, and Services","$9,395,208","$4,861,649","$508,715","$115,900","$16,157,753"
7372,Arizona Christian School Tuition Organization,P.O. Box 6580 ,Chandler,AZ,85246,http://www.acsto.org/,Education,Scholarship and Financial Support,"$23,927,782","$23,001,304","$477,645","$60,394","$15,132,931"
3305,Arizona Community Foundation,2201 East Camelback Road Suite 405B,Phoenix,AZ,85016,http://www.azfoundation.org,Community Development,Community Foundations,"$129,771,443","$70,480,022","$2,600,932","$445,974","$599,005,005"
12022,Arizona Friends of Foster Children Foundation,360 East Coronado Road Suite 190,Phoenix,AZ,85004,http://www.affcf.org,Human Services,Children's and Family Services,"$3,017,775","$2,601,206","$166,848","$81,898","$4,236,131"
14564,Arizona Hemophilia Association,826 North 5th Avenue ,Phoenix,AZ,85003,http://www.arizonahemophilia.org/,Health,Patient and Family Support,"$2,756,798","$2,461,987","$296,052","$100,000","$610,020"
3306,Arizona Humane Society,1521 W. Dobbins Road ,Phoenix,AZ,85041,http://www.azhumane.org,Animals,"Animal Rights, Welfare, and Services","$29,350,173","$20,262,819","$2,907,831","$330,938","$52,170,030"
9438,Arizona Opera,1636 North Central Avenue ,Phoenix,AZ,85004,http://www.azopera.org/,"Arts, Culture, Humanities",Performing Arts,"$9,626,845","$7,315,726","$544,780","$207,812","$5,001,210"
14508,Arizona Private Education Scholarship Fund,6909 East Greenway Parkway Suite 240,Scottsdale,AZ,85254,http://apesf.org/,Education,Scholarship and Financial Support,"$9,240,072","$8,415,554","$207,831","$114,734","$3,811,762"
8380,Arizona Science Center,600 East Washington Street ,Phoenix,AZ,85004,http://www.azscience.org/,"Arts, Culture, Humanities",Museums,"$15,126,200","$11,351,330","$1,117,178","$415,698","$34,727,147"
9731,Arizona-Sonora Desert Museum,2021 North Kinney Road ,Tucson,AZ,85743,http://www.desertmuseum.org/,"Arts, Culture, Humanities",Museums,"$12,985,043","$10,627,964","$501,610","$129,966","$27,279,582"
12607,Arkansas Baptist Children's Homes and Family Ministries,10 Remington Drive ,Little Rock,AR,72204,http://www.arkansasfamilies.org,Human Services,Children's and Family Services,"$5,460,789","$4,975,336","$472,018","$68,099","$21,971,437"
10874,Arkansas Foodbank,4301 West 65th Street ,Little Rock,AR,72209,http://www.arkansasfoodbank.org,Human Services,"Food Banks, Food Pantries, and Food Distribution","$45,246,687","$44,567,069","$1,051,426","$142,342","$20,837,563"
13779,Arkansas Repertory Theatre Company,601 Main Street P.O. Box 110,Little Rock,AR,72203,http://www.therep.org,"Arts, Culture, Humanities",Performing Arts,"$3,174,459","$3,819,592","$264,476","$133,869","$2,753,874"
10099,Arkansas Sheriffs' Youth Ranches,100 Saint Vincent Place ,Batesville,AR,72501,http://www.youthranches.com/,Human Services,Children's and Family Services,"$2,296,207","$2,288,680","$417,370","$120,962","$19,888,560"
14597,Arkansas Single Parent Scholarship Fund Program,614 East Emma Avenue Suite 119,Springdale,AR,72764,http://www.aspsf.org/,Education,Adult Education Programs and Services,"$1,200,160","$2,478,411","$281,012",,"$8,662,002"
18344,Arkansas Special Olympics,2115 Main Street ,North Little Rock,AR,72114,http://www.specialolympicsarkansas.org,Human Services,Multipurpose Human Service Organizations,"$1,668,482","$1,736,774","$231,205","$113,927","$2,701,878"
8371,Arkansas Symphony Orchestra,2417 North Tyler Street ,Little Rock,AR,72207,http://www.arkansassymphony.org/,"Arts, Culture, Humanities",Performing Arts,"$3,159,485","$3,412,789","$421,223","$134,824","$8,061,505"
18556,Arlington Community Foundation,818 North Quiuncy Street Suite 103,Arlington,VA,22203,https://www.arlcf.org/,Community Development,Community Foundations,"$3,403,799","$2,298,311","$95,126",,"$12,582,072"
10320,Arlington Food Assistance Center,2708 South Nelson Street  ,Arlington,VA,22206,http://www.afac.org/,Human Services,Social Services,"$5,349,567","$5,586,351","$563,965","$148,382","$2,723,383"
8596,Arlington Free Clinic,2921 11th Street South ,Arlington,VA,22204,http://www.arlingtonfreeclinic.org,Health,Treatment and Prevention Services,"$4,665,770","$4,466,437","$534,169","$165,970","$8,505,669"
12541,Arlington Street People's Assistance Network,2020 A 14th Street N ,Arlington,VA,22201,http://www.a-span.org/,Human Services,Homeless Services,"$5,408,522","$4,853,289","$152,996","$141,999","$1,737,278"
10505,Arm In Arm,123 East Hanover Street ,Trenton,NJ,8608,http://www.arminarm.org/,Human Services,Social Services,"$2,252,562","$2,217,596","$192,883","$99,840","$1,836,222"
7403,Armed Services YMCA,14040 Central Loop Suite B,Woodbridge,VA,22193,http://www.asymca.org/,Human Services,Multipurpose Human Service Organizations,"$23,209,785","$21,567,408","$986,673","$302,206","$49,233,679"
5445,Armenian Assembly of America,"734 Fifteenth Street, NW. Suite 500",Washington,DC,20005,http://www.aaainc.org/,International,"International Peace, Security, and Affairs","$2,546,204","$3,861,554","$204,132","$174,000","$12,703,093"
3309,Armenian General Benevolent Union,55 East 59th Street ,New York,NY,10022,http://www.agbu.org,International,Development and Relief Services,"$29,206,871","$23,853,680","$810,547",,"$235,443,410"
14461,Armenian Relief and Development Association (ARDA),2650 East Foothill Boulevard ,Pasadena,CA,91107,http://www.ardausa.org,International,Development and Relief Services,"$869,344","$1,145,085","$24,016","$72,000","$1,503,177"
12839,Armenian Relief Society of Western USA,517 West Glenoaks Boulevard ,Glendale,CA,91202,http://www.arswestusa.org,Human Services,Social Services,"$4,549,248","$3,045,043","$619,814",,"$6,486,011"
14964,Arms of Hope,21300 State Highway 16 North ,Medina,TX,78055,http://www.armsofhope.org/,Human Services,Children's and Family Services,"$16,811,367","$9,603,249","$746,326",$0,"$34,480,875"
6491,Army Emergency Relief,"2530 Crystal Drive Suite 13161, 13th Floor",Arlington,VA,22202,http://www.aerhq.org/,Human Services,Social Services,"$28,634,413","$27,390,880","$912,814","$237,739","$310,312,808"
11325,Arnold P. Gold Foundation,619 East Palisade Avenue ,Englewood Cliffs,NJ,7632,http://www.gold-foundation.org/,Health,Medical Research,"$3,250,185","$3,053,262","$547,600","$330,000","$10,334,806"
18454,Arrowhead United Way,646 North D Street ,San Bernadino,CA,92401,http://www.arrowheadunitedway.org,Community Development,United Ways,"$1,884,006","$1,943,774","$85,300","$108,582","$759,273"
18862,"Art of Problem Solving Initiative, Inc.",55 Exchange Place Suite 603,New York,NY,10005,https://www.artofproblemsolving.org/index.html,Education,Youth Education Programs and Services,"$3,385,545","$1,401,204","$67,052","$101,615","$3,432,549"
14814,Art21,133 West 25th Street 3E,New York,NY,10001,http://www.art21.org/,"Arts, Culture, Humanities",Public Broadcasting and Media,"$2,861,403","$1,980,493","$146,177","$158,559","$4,194,481"
3312,"Arthritis Foundation, National Office",1355 Peachtree Street 6th Floor,Atlanta,GA,30309,http://www.arthritis.org,Health,"Diseases, Disorders, and Disciplines","$80,975,301","$78,834,067","$10,456,762","$592,831","$147,683,014"
12310,Arthritis National Research Foundation,19200 Von Karman Avenue Suite 350,Irvine,CA,92612,https://CureArthritis.org,Health,Medical Research,"$1,641,213","$2,359,294","$111,029","$122,917","$8,966,431"
16337,Arthur Ashe Institute for Urban Health,450 Clarkson Avenue ,Brooklyn,NY,11203,https://www.arthurasheinstitute.org/,Health,Treatment and Prevention Services,"$2,852,834","$2,735,793","$117,677","$155,926","$1,157,904"
4325,Artis—Naples,5833 Pelican Bay Boulevard ,Naples,FL,34108,http://artisnaples.org/,"Arts, Culture, Humanities",Performing Arts,"$42,483,789","$32,509,794","$1,483,500","$617,018","$168,618,814"
14714,Artist Trust,1835 12th Ave ,Seattle,WA,98122,http://artisttrust.org/,"Arts, Culture, Humanities",Performing Arts,"$1,717,318","$1,182,096","$197,217","$97,640","$4,175,169"
