Total Expenses,Total Net Assests,Charity Name,Class
0.009470869326056118,0.07190626366924562,Methodist Children's Home,5
0.0034165608510867405,0.0029278360152825062,Metro Caring,1
0.00041934027871059224,0.002168347559615399,Metro Hope Ministries,1
0.009322416119380256,0.005765300869651789,Metro United Way,1
0.013257143625854008,0.007273115249743034,Metro YMCAs of the Oranges,1
0.0019062555990606506,0.0022821971223142223,Metrocrest Social Services,1
0.01838204856940149,0.009931783196050412,Metropolitan Family Services,1
0.008864022825925862,0.00414328907142038,Metropolitan Ministries,1
0.16756058349536782,0.4848283210129157,Metropolitan Museum of Art,2
0.0014499217771740632,0.004002016773297793,Metropolitan Planning Council,3
0.0007434317848503221,0.0029972521067385943,MetroSquash,5
0.0024706536290088938,0.0034863713010014194,Mexican American Legal Defense and Educational Fund,1
0.00044039121721902054,0.0028935872412794543,Mexico Area Family YMCA,1
0.0012251510025985774,0.0025620606286611627,Meyer Center for Special Children,1
0.0011915859399462742,0.0023436626266478476,Miami Bridge Youth and Family Services,1
0.0069843857862280515,0.0029877508941699386,Miami City Ballet,3
0.022993643247451723,0.04035880986931604,Miami Foundation,4
0.003067759431246118,0.006254789348092517,Miami Lighthouse for the Blind and Visually Impaired,0
0.00048495703798463177,0.0022584544765992583,Miami Music Project,3
0.008074947989686596,0.005878142755873709,Miami Rescue Mission,1
0.04306509585255795,0.008660100477854923,Michael J. Fox Foundation for Parkinson's Research,3
0.0006248676423943607,0.003494631487354555,Michigan 4-H Foundation,5
0.00039743000705004885,0.0030957469937071026,Michigan Animal Rescue League,1
0.0005954450149487862,0.002712234660587282,Michigan Anti-Cruelty Society,1
0.00031788279006921883,0.002190403513980243,Michigan Community Resources,3
0.0008262175029971261,0.00266402605069996,Michigan Environmental Council,1
0.0005127842473831337,0.004664057983724304,Michigan Gateway Community Foundation,1
0.007245627830978207,0.006919741711539843,Michigan Humane Society,1
0.0006532491284852727,0.002625392405045162,Michigan League for Public Policy,1
0.0054217289644179,0.007406401333825318,Michigan Opera Theatre,3
0.0001313227203253589,0.0023051989647744765,Michigan Paralyzed Veterans of America,1
0.000387420341965983,0.0021496565742137397,Michigan Roundtable for Diversity and Inclusion,1
0.0004550638881871465,0.0022477922997817396,Michigan Sheriffs' Association,1
0.0021678959876253764,0.0037992876475079172,Michigan Theater Foundation,3
0.0005612640514754939,0.0021626703905379572,Mid America Assistance Coalition,1
0.0006817814404820433,0.0032422807697107883,Mid-America Science Museum,3
0.000734007719220154,0.002338604130173186,Middle East Children's Alliance,3
0.0017618253244471472,0.002752416565324727,Middle East Forum,1
0.0018565705495806172,0.006050341585044644,Middle East Institute,1
0.0035451826641633953,0.002617196767830991,Middle Georgia Community Food Bank,1
0.000318605596837024,0.0022740476291892085,Middle Tyger Community Center,0
0.0007347836384965685,0.0031622295831533254,Middle Way House,0
0.0005670243754060147,0.0023098517613655473,Middlesex United Way,1
0.0012883603352804595,0.0023752660691351473,Middleton Outreach Ministry,1
0.0009698609634606543,0.004646322483336882,"Mid-Iowa Council, Boy Scouts of America",5
0.002588194334279729,0.0141335086950002,Midland Area Community Foundation,1
0.0007614175187753544,0.002518832162322184,Midland Community Theatre,3
0.0004159608251179243,0.002599474808301642,Midland-Odessa Symphony & Chorale,3
0.0006976396098795134,0.0022027241172499646,Midnight Golf Program,5
0.03239624733856411,0.005898886167258071,Mid-Ohio Foodbank,1
0.0006375499561488318,0.002251620681606123,Midori & Friends,1
0.008580338022569875,0.004976842734124685,Mid-South Food Bank,1
0.00026555369096187736,0.00233612970269135,MidTown Cleveland,3
0.0011025176248676243,0.0026994535366784743,Midtown Educational Foundation,1
0.002701406029634106,0.020132865005464934,MidwayUSA Foundation Inc.,5
0.001579980692166359,0.002994238279832788,Midwest Athletes Against Childhood Cancer,3
0.0795724287396443,0.00664784706590053,"Midwest Food Bank, NFP",3
0.0004744911500702037,0.0021810362638812492,Midwest Organic & Sustainable Education Services,5
0.000483371152951925,0.0024412968146086214,Midwest Shelter for Homeless Veterans,0
0.0010372525657307223,0.002050463872928284,Mid-Willamette Family YMCA,1
0.0032422942842971476,0.004559025491599903,MIFA (Metropolitan Inter-Faith Association),0
0.002056859521870391,0.003160523303571626,Migration Policy Institute,1
0.00037036509833601034,0.002142519358828081,Mike Silva International,1
0.00032551328713942583,0.0023769233124055766,Mikeroweworks Foundation,1
0.0012636248867196585,0.0025577860558436143,Mikva Challenge,1
0.0010878262283355656,0.002880361372488538,Mile High Ministries,3
0.009648995061339856,0.007370207277522365,Mile High United Way,1
0.000552910407172683,0.0023337567659127323,Miles Perret Cancer Services,1
0.0006064679032740147,0.0022899296095964783,Military Community Youth Ministries,3
0.0006530346356620428,0.002193863926273139,Military Missions in Action,0
0.0008068082857484041,0.0023369328201861186,Milkweed Editions,1
0.0005655947637159469,0.003499292566218039,Mill River Park Collaborative,1
0.002151223766894029,0.0024228357608649014,Millennium Promise,3
0.0018840521872083597,0.002193938466724855,Millennium Relief & Development Services,3
0.0024298414326498073,0.0027162714138684024,Millionair Club Charity,0
0.006889706270800745,0.02116703726060488,Milwaukee Art Museum,3
0.0024150499394669078,0.004392720748164844,Milwaukee Ballet,3
0.00917427307613608,0.019749465600472138,Milwaukee Jewish Federation,1
0.004159991955007465,0.006444736298256454,Milwaukee Repertory Theater,3
0.006083821325586627,0.011065419364031177,Milwaukee Symphony Orchestra,3
0.0013954739656239278,0.0028145538539762877,Mind & Life Institute,5
0.009378381723003343,0.0022551005506659567,MIND Research Institute,1
0.0014887848125601471,0.007522293068264808,Mingei International Museum,3
0.003123076108962734,0.007018722623287883,Ministry of Caring,0
0.0005927066565722168,0.003218913587011876,Ministry With Community,1
0.00574204880151677,0.0166911954950395,Minneapolis Jewish Federation,1
0.0013300716991731182,0.0022601269697680986,Minneapolis Parks Foundation,1
0.013178841829107106,0.010107247212521651,Minnesota Adult & Teen Challenge,1
0.000709480294651406,0.002533657561405922,Minnesota Center for Environmental Advocacy,1
0.003146828635649464,0.0036868279289987644,Minnesota Children's Museum,3
0.0002127394295162775,0.0021305054625669196,Minnesota Environmental Fund,1
0.00023104758360575228,0.0021357140916621457,Minnesota Environmental Partnership,1
0.020071884314471072,0.03456610940201738,Minnesota Historical Society,1
0.001297615530370434,0.0019927986169857663,Minnesota Indian Women's Resource Center,0
0.0011197883827152233,0.003160819099014944,Minnesota Museum of American Art,3
0.004443548743599112,0.004954036511050946,Minnesota Opera,3
0.013445975617200111,0.0254478606959968,Minnesota Orchestra,3
0.0004806586699000627,0.002203005320118079,Minnesota Ovarian Cancer Alliance,3
0.037401114608006526,0.016731055311405334,Minnesota Public Radio | American Public Media,1
0.0008172527243805091,0.002463471744474,Minnesota State Fair Foundation,3
0.0011472155459751614,0.0038181966012851417,Minnesota Zoo Foundation,1
0.0002040940068809141,0.003853644201353801,Minnesotans Military Appreciation Fund,0
0.0015071270131294997,0.004489993671290845,Minnetrista Gathering Place,3
0.0006097414723142628,0.0022002127482038743,MinnPost,1
0.0004711123774071333,0.0022654787638578906,Mint Theater Company,3
0.0012673410599983175,0.00778855774063297,Miracle Flights,1
0.0010120479566772054,0.00237501405141744,Miracle Foundation,3
0.005978205399892982,0.004992725240390522,Miracle Hill Ministries,1
0.0016656610420323714,0.0030709285728309516,MiracleFeet,1
0.0007339811629658493,0.002358868090010089,Miracles for Kids,1
0.0018276650881643862,0.002325574669556633,Miriam's Kitchen,1
0.0008941429540716776,0.0020232530585065772,Misaskim,3
0.026545292359538307,0.10118420274082404,Misericordia,4
0.0013100656471321387,0.004853349977044414,Mises Institute,1
0.0013371564311708843,0.006139364050200978,Mission Arlington/Mission Metroplex,3
0.0003911753282317028,0.002247652027009286,Mission Blue,1
0.0020384270981293625,0.0024028388057148334,Mission Eurasia,3
0.0004316559118767798,0.002250105683077769,Mission Granbury,0
0.0001511602422909433,0.0022007566174256548,Mission Medical Clinic,1
0.0009662785928479147,0.0023711861954516227,Mission of Hope,1
0.003961968775953556,0.002801472070432428,Mission of Mercy,1
0.0004436848736823965,0.0022806631928774957,Mission Possible,3
0.0011356795771981748,0.0025568772407771,Mission Pre-Born,1
0.00020114319846990732,0.0021219534247097107,Mission to Haiti,3
0.0010312991982592945,0.0028663772156455962,Mission Waco Mission World,3
0.0002966558312598224,0.0021029345664922137,Mission Without Borders,3
0.00022368128721939688,0.0021156122277281807,Mission Year,3
0.000785061437191274,0.002181008524841898,Mission: Hope,3
0.0012812105745061268,0.0022616009513283125,Missionary Athletes International,3
0.0006505121319678984,0.002283294457676611,Missionary Aviation Repair Center,3
0.0012722801828341864,0.0023810047636647984,Missionary Flights International,3
0.0006409740106301397,0.0022415537766852013,Missionary Maintenance Service Aviation,3
0.0012538777199954502,0.002393328390621274,Mississippi Center for Justice,1
0.001225366176351405,0.006090811923205484,Mississippi Children's Museum,3
0.009211102515279065,0.002955097180661898,Mississippi Food Network,1
0.00038810637853552014,0.002155763501204162,Missoula Art Museum,3
0.0015620919907089784,0.0030272107950964043,Missoula Food Bank,1
0.01563570935748389,0.031950953096886725,Missouri Botanical Garden,1
0.008324033398331593,0.012643698134629627,Missouri History Museum,3
0.0008256295202896369,0.002520152724645797,Missouri Slope Areawide United Way,1
0.000804268418349522,0.006607011518965672,Mitchell Institute,1
0.0010814608984576167,0.0022619088415186464,MN Community Measurement,1
0.0026107147188596824,0.006469073821474091,Mobile Loaves & Fishes,0
0.0007352922929059425,0.0027316245120230197,Mobile Meal Service of Spartanburg County,0
0.0006705440593335849,0.0021565436123866725,Mobile Symphony Orchestra,3
0.0005560433642510359,0.0024041773786943285,Mobius Spokane,3
0.0003322064846185976,0.0020924899636563356,Modest Needs,0
0.0021606822194688733,0.002727892362316196,Modesto Gospel Mission,1
0.0006340377212846406,0.002238528117961662,Modesto Symphony Orchestra Association,3
0.006926341645008426,0.020764242482661406,Moffitt Cancer Center Foundation,3
0.0011881945700856489,0.0030798888083999397,Mohawk Hudson Humane Society,1
0.001495281902315223,0.005379438737530251,Mohonk Preserve,1
0.0033909279373163614,0.002448324519947932,MoMA PS1,3
0.00046928374097289803,0.002187096520923948,Moms in Prayer International,3
0.00046800938123107294,0.0025069335605515963,Monadnock Humane Society,1
0.0006352123248404239,0.0024225352326944904,Monadnock United Way,1
0.0010776395215561353,0.004625433146200485,Monarch School Project,1
0.0043264261291011755,0.004190961831429051,Monell Chemical Senses Center,3
0.0018752879423582227,0.0029248642570619716,Monmouth County SPCA,1
0.0007488281519109494,0.003245660988572385,Mono Lake Committee,1
0.002059412326931627,0.005702707530158953,Montalvo Arts Center,3
0.002648995899904655,0.013112956439646311,Montana Community Foundation,1
0.0001915764780890513,0.0021636659722678447,Montana Environmental Information Center,1
0.007163349064916783,0.0026019420052281967,Montana Food Bank Network,1
0.0007980256557991333,0.002589042300212779,Montana Wilderness Association,1
0.0016713692748486792,0.004638204936119748,Montclair Art Museum,3
0.03288373641325726,0.06277996341125792,Monterey Bay Aquarium,4
0.0006336553793156132,0.003380016537513066,Monterey Museum of Art,3
0.0005945482306688056,0.004044103469225564,Monterey Symphony,3
0.012232781057405011,0.002982586042800324,Montgomery Area Food Bank,1
0.007839864195891333,0.0031167082420023875,Montgomery County Food Bank,1
0.00039006881763567513,0.0028924855675838963,Montgomery County Humane Society,1
0.0008018824410396876,0.00786450065714435,Montgomery County SPCA,1
0.0019517440794309497,0.0029159207175024513,Montgomery County Women's Center,0
0.0036930281411734385,0.005515641101754367,Montpelier Foundation,1
0.0015850025479483309,0.0030335834121272467,More Than Words,5
0.009365202671107454,0.006001470919222856,Morgan Memorial Goodwill Industries,0
0.00037257743859846817,0.0021594069122779906,Morning Star Development,3
0.002468815119095494,0.0026028734322130443,MorningStar Mission Ministries,1
0.0035160994801222024,0.013923122016773709,Morris Animal Foundation,1
0.002114621417771829,0.0025589722613036403,Morris Habitat for Humanity,3
0.0010144863655660516,0.003981479761400547,Morris Museum,3
0.003598423528001864,0.015772967297266353,Morton Plant Mease Foundation,1
0.0004689967291475284,0.004262747310118437,Morven Museum & Garden,1
0.0005007300911824074,0.002266795119312976,Mosaic Youth Theatre of Detroit,3
0.0013566371460273497,0.002651490108347503,MOSI,3
0.007606592696219963,0.006624147409123328,Mote Marine Laboratory,5
0.0008189907971782696,0.00372742263271044,Mother Caroline Academy & Education Center,1
0.010970960634118874,0.004545262458283921,Mothers Against Drunk Driving,1
0.0018177824164502642,0.0024735289210114524,mothers2mothers,3
0.02017716249908433,0.014024029411377918,Motion Picture and Television Fund,1
0.0005415736103029815,0.002117936128195528,Motor Racing Outreach,3
0.0013808074230221797,0.0025887894937072233,Moultrie YMCA,1
0.0004342349327275213,0.0028252663817514914,Mount Carmel Ministries,3
0.004293397638971746,0.0052190484568504945,Mount Desert Island Biological Laboratory,5
0.0006675619281610906,0.0025954880115842812,Mount Washington Observatory,5
0.0016582569540533516,0.005169532562568349,Mountain Association for Community Economic Development,3
0.0010613149153843398,0.004321584310410418,Mountain Humane,1
0.0008831265345776259,0.0028851566767509676,Mountain States Children's Home,5
0.0009060564983105087,0.003470866098256616,Mountain States Legal Foundation,1
0.0006830578430126611,0.0022246010167731203,Mountainfilm,3
0.0010378354414662296,0.0024823037914359614,Mountains to Sound Greenway Trust,1
0.0005979862442068634,0.0023720777886501038,Mourning Family Foundation,5
0.0007524925745401944,0.0022522414576431663,Mouse,1
0.0007689877535761776,0.0021374855777060164,Move America Forward,0
0.0013930164907063499,0.002768926815253604,Moveable Feast,0
0.004402712714704111,0.004715610922626099,Movember Foundation,1
0.002515679077252855,0.0022873287131295436,Moving Picture Institute,1
0.0009678675420638105,0.0023277584287161686,Moving Traditions,3
0.007917715217244652,0.00785316262060501,Mozilla Foundation,5
0.000852229354088545,0.002279391929794436,MPN Research Foundation,3
0.0027854878972698566,0.008261220848399205,Ms. Foundation for Women,1
0.023840609356215965,0.01569051543489092,MSPCA-Angell,1
0.0004454876347919247,0.002387789259417381,Mt. Pleasant Animal Shelter,1
0.0003400688382167722,0.0043433749691287665,Mt. Pleasant Area Community Foundation,1
0.0018927793213954296,0.006502056853909024,Muhammad Ali Center,3
0.0010231539184133356,0.002336189256173938,Mujeres Latinas en Acción,1
0.0009104947974273754,0.002497846461603585,Mujeres Unidas Y Activas,1
0.00185146664178214,0.0073260813020760394,Multidisciplinary Association for Psychedelic Studies,3
0.003021101794756816,0.002823366323288258,Multiple Sclerosis Association of America,1
0.002573995590311502,0.0030441780161190478,Multiple Sclerosis Foundation,1
0.001014923862832481,0.002320118098147586,Multiplying Good,1
0.0006345167552565209,0.0028807749602506173,Muncie Mission Ministries,1
0.036694058763187216,0.003397256547666769,Muscular Dystrophy Association,1
0.0004391291142099514,0.0024700261771040018,Museum at Eldridge Street,3
0.0008228254522069033,0.0036627167878937467,Museum of African American History,3
0.0007965711901787546,0.0020900278938507984,Museum of American Finance,3
0.004352148244648834,0.013015756479396328,Museum of Arts & Design,3
0.001331878205395433,0.010113488759304944,Museum of Arts & Sciences,3
0.0005345310959402637,0.003169408735759615,Museum of Arts and Sciences,3
0.0009440448796285325,0.002131571903738562,Museum of Aviation at Robins AFB Georgia Foundation,3
0.0017664253443434334,0.004636775652537634,Museum of Contemporary Art Denver,3
0.00287001475239761,0.013645690343364767,Museum of Contemporary Art San Diego,3
0.00852675635346783,0.02381700172178807,"Museum of Contemporary Art, Chicago",3
0.0008184858878816821,0.002642040692847588,Museum of Craft and Design,3
0.00047593676360581404,0.0034779962145516353,Museum of Danish America,3
0.0011919250428858567,0.0030721063645539233,Museum of Discovery,3
0.0032334980357559256,0.006139175135511179,Museum of Discovery and Science,3
0.039835479115508096,0.1354435284903951,"Museum of Fine Arts, Boston",4
0.008085647776917783,0.03820280394731299,Museum of Flight,3
0.001532272721772828,0.005442479451198025,Museum of Glass,3
0.004255455560866356,0.009162468810150206,Museum of Jewish Heritage - A Living Memorial to the Holocaust,3
0.0012996872586709966,0.0070537912107951715,Museum of Latin American Art,3
0.0004001700677506122,0.00394497242485696,Museum of Nebraska Art,3
0.0021087776799656077,0.00729168029201816,Museum of New Mexico Foundation,3
0.0009663129797925912,0.0025669336285267037,Museum of Photographic Arts,3
0.02244301395443085,0.03793158779068833,Museum of Science,3
0.02237880399570536,0.030294960712520868,"Museum of Science and Industry, Chicago",3
0.0006081011129137516,0.003651859386083638,Museum of South Texas History,3
0.005300994358869731,0.009516258696872946,Museum of the City of New York,3
0.0025532326850228396,0.002505840563522376,Museum of the Moving Image,3
0.0019284055579395336,0.006611852572923335,Museum of the Shenandoah Valley,3
0.0006154684306945033,0.0039913519671874445,Museum of the Southwest,3
0.0016030182427756556,0.0031927466018434785,Museum of Us,3
0.0006652539172901762,0.003628968105386864,Museum of Ventura County,3
0.0006783223181264615,0.0035113649642446567,Museum of Wisconsin Art,3
0.003483323614873466,0.01340087623068746,Music Academy of the West,1
0.023888579824969353,0.009204170972001663,Music Center,3
0.003092426105917566,0.026656019962361017,Music Center Foundation,3
0.0011101477814730325,0.002736341594823772,Music Conservatory of Westchester,1
0.0009227457422817952,0.002118113868390802,Music For Life Institute,3
0.0017874555144991363,0.0020099050590637315,Music Hall Center for the Performing Arts,3
0.0013648406453538996,0.0032490673688976347,Music Theatre of Wichita,3
0.003674099319755792,0.0051173399167211385,MusiCares,3
0.0007564923549962354,0.005673818569588822,Muskingum County Community Foundation,1
0.0011724793959036655,0.002651033005789096,Muslim Advocates,1
0.003002802152287311,0.0035993526712079444,MUST Ministries,1
0.0018849731444890534,0.0024422565064913864,Mustard Seed Communities,3
0.00046839751110167954,0.002211730759837393,Mustard Seed of Central Florida,0
0.0011413605728305804,0.0041853413236120855,Muttville,1
0.0013458314742437415,0.002944963097309183,My Brother's Keeper,0
0.0007206911195455598,0.0025300487255328014,My Friend's Place,1
0.0006322560689926367,0.0024913870779093693,My Sister's Place,0
0.0006582914121551712,0.0025322336678741102,My Stuff Bags Foundation,1
0.0006588644144115142,0.003054452766638141,Myasthenia Gravis Foundation of America,1
0.0013419450685656935,0.0050481963514668275,myFace,3
0.007377585518153287,0.01371778042562845,Mystic Seaport Museum,3
0.003096194370310438,0.0051495678162554424,N Street Village,1
0.00638557425534895,0.010763525407459838,NAACP Legal Defense and Educational Fund,1
0.006709412115213591,0.0045824778633864905,NAF,1
0.007100037592795268,0.004191276689245383,NAFSA: Association of International Educators,1
0.003930911917473849,0.0051949312683719695,Naismith Memorial Basketball Hall of Fame,3
0.0035194455681645904,0.003343858108127953,NALEO Educational Fund,1
0.0052759691747651695,0.00402747398086687,NAMI,1
0.0007803041225579525,0.0022148121595689176,NAMI Minnesota,1
0.0010309369437133948,0.005215176560229783,Nantucket Atheneum,1
0.0007888228922881707,0.004195620806858272,Nantucket Boys & Girls Club,5
0.0004951382973272816,0.0025686999874495573,Nantucket Community Sailing,1
0.0010029871669873331,0.005719057656154514,Nantucket Dreamland,3
0.00212952390247913,0.007210362838034012,Nantucket Historical Association,1
0.003441875089805464,0.008735917582704412,Naples Botanical Garden,1
0.004403030027896572,0.003004479769797588,NARAL Pro-Choice America Foundation,1
0.0005221957158157471,0.002516340250043032,Nashua Soup Kitchen & Shelter,0
0.0008972973604323535,0.0026343795908656525,Nashville Humane Association,1
0.0006023203610953041,0.002122613245745272,Nashville Inner City Ministry,3
0.0007782317133277923,0.0034484889757726493,Nashville Opera,3
0.001122904657018436,0.002363676277807383,Nashville Public Education Foundation,1
0.0011289315648863997,0.003691694487096873,Nashville Public Library Foundation,1
0.0019502177757380291,0.004808402084659588,Nashville Public Radio,1
0.001936344856582232,0.003248774334211788,Nashville Public Television,1
0.0006201705900304228,0.002247435373280136,Nashville Repertory Theatre,3
0.004817849615008993,0.004301056632502716,Nashville Rescue Mission,1
0.00932902794577252,0.011401351356785282,Nashville Symphony,3
0.00592723305300877,0.015228546975708648,Nashville Zoo,1
0.0008128392791939532,0.0028029793125469347,Nassau County Museum of Art,3
0.0137346182689559,0.006328061034553774,National 4-H Council,5
0.0024351033161149173,0.005362281813029959,National Ability Center,1
0.0027005746145954907,0.003043694226238421,National Abortion Federation,1
0.0028223793010062185,0.011906052792072816,National Academy of Engineering Fund,5
0.0013482824803301425,0.004062433847115658,National Action Council for Minorities in Engineering,1
0.0006535865291008615,0.0028595384249960848,National Advocates for Pregnant Women,1
0.0006825570192936591,0.002255431184239266,National Alliance on Mental Illness of New York City ,1
0.0014234955804225318,0.003491036455268789,National Alliance to End Homelessness,1
0.0008658108353765883,0.002438083950235622,National Alopecia Areata Foundation,1
0.00046118578573396923,0.0027538604414820427,National AMBUCS,0
0.0007422844184784411,0.003068140996573123,National Anti-Vivisection Society,1
0.017511977157532995,0.01066389926725144,"National Aquarium, Baltimore",1
0.0011810131460850298,0.002544506155085052,National Archery in the Schools Program,1
0.0020844821119248274,0.003167032643829602,National Archives Foundation,1
0.0007911591617373835,0.0029710480485413008,National Arts Strategies,3
0.01077769715295188,0.0030039368208282977,National Association for the Advancement of Colored People,1
0.0005996677998480267,0.0032541392747657267,National Association of Chain Drug Stores Foundation,3
0.0021159631895438123,0.002728518265474257,National Association of Charter School Authorizers,1
0.0011441220828134666,0.002128818245358234,National Association of Free and Charitable Clinics,1
0.0019427976859134667,0.002139949356551893,National Association of Police Athletic/Activities League,5
0.0005002166702658506,0.0022572279114943,National Association of Scholars,1
0.0007196707465436229,0.003088907545734384,National Association of Watch and Clock Collectors,3
0.0005755863841656776,0.0025502531318871164,National Ataxia Foundation,1
0.04022335670169883,0.06694121239320872,National Audubon Society,4
0.0003624632508211775,0.0040038988211051445,National Automobile Dealers Charitable Foundation,0
0.0022347023309063456,0.004766247815906099,National Aviary,1
0.0007652899653966525,0.0022773417387106387,National Black Child Development Institute,1
0.000440081053787334,0.002604979101375544,National Book Foundation,3
0.0015047389930308724,0.0031132843768798216,National Braille Press,0
0.003057498503140554,0.0023834581568039984,National Brain Tumor Society,1
0.001099074163892786,0.0023042129799634163,National Breast Cancer Coalition Fund,1
0.005397428970334736,0.002785222251958312,"National Breast Cancer Foundation, Inc.",1
0.0027591692873947388,0.0026946488984265003,National Building Museum,3
0.0016380755626410018,0.0025877217378891663,National Bureau of Asian Research (NBR) ,1
0.0012167047518704991,0.002275246981113382,National Cancer Center,3
0.0011542223115340075,0.002147612036109526,National Caregiving Foundation,1
0.0005415140289631954,0.003097684651057798,National Cat Protection Society,1
0.002329583401494528,0.003973198540704776,National Center for Families Learning,1
0.0006450766114554117,0.002401416095364795,National Center for Law and Economic Justice,1
0.004156131765118923,0.0029796871159911663,National Center for Learning Disabilities,1
0.001990465481460742,0.002243365096515439,National Center for Lesbian Rights,1
0.014938509968589198,0.008121376387747674,National Center for Missing & Exploited Children,1
0.001703231673042295,0.002226787931084051,National Center for Public Policy Research,1
0.00043352506362206967,0.002455284520996883,National Center for Science Education,1
0.0007631072455716884,0.0024514168312446986,National Center for Transgender Equality,1
0.00324483687541442,0.0032718093057616934,National Center for Youth Law,1
0.0010483891692987424,0.0023192341298983103,National Child Safety Council,1
0.0035874414954524887,0.006356600693571506,National Civil Rights Museum,3
0.00038836649364178637,0.0022188592985567146,National Civil War Museum,3
0.0003880379451109658,0.002275482565750904,National Coalition Against Censorship,1
0.0004895274374434243,0.0021583998931242947,National Coalition Against Domestic Violence,1
0.0006345375236092464,0.002183785583928409,National Coalition for Cancer Survivorship,1
0.0003025278276443423,0.0021036213377792776,National Coalition Supporting Eurasian Jewry,3
0.0018084121442583031,0.002828149532803672,National College Access Network,1
0.0017357927050030027,0.0031230195965103024,National Committee for the Furtherance of Jewish Education,3
0.0016039140056612398,0.004071423662228978,National Committee on United States-China Relations,1
0.009619349088986283,0.008219336608019304,National Comprehensive Cancer Network,1
0.006229774158780264,0.021374406430915604,National Constitution Center,3
0.0030735105626270715,0.005926103686376492,National Consumer Law Center,1
0.0008915016281627598,0.0027755876027785588,National Consumers League,1
0.000609067011547884,0.002232326010570812,National Council for the Traditional Arts,3
0.001929268636204435,0.004384564024484549,National Council of Jewish Women,1
0.00048823026656008106,0.002655694216117221,"National Council of Jewish Women, Essex County Section",1
0.0005364121639535108,0.0026742327025347694,"National Council of Jewish Women, New York Section",1
0.0007403318528574507,0.0034009804151011805,National Council of Negro Women,1
0.0031660638753860104,0.0029700307751455695,"National Council of the United States, Society of St. Vincent de Paul",1
0.049928813083408796,0.018008029612884818,National Council of YMCAs of the USA,1
0.020088917768353923,0.0033981465632895525,National Council on Aging,0
0.0005473778541925446,0.002595726619908558,National Council on US-Arab Relations,1
0.0035318813854047465,0.014589481577743379,National Cowboy and Western Heritage Museum,3
0.0011648488988334586,0.00609450594816628,National Czech & Slovak Museum & Library,3
0.00047578083072797385,0.002199761693018975,National Day of Prayer Task Force,3
0.0009438872444266984,0.003962347580662099,National D-Day Memorial Foundation,3
0.00016179363888637002,0.0021203343061853086,National Defense University Foundation,1
0.0018773171125589382,0.005903686204247593,National Disaster Search Dog Foundation,1
0.0013138751077656629,0.0036520504042077007,National Down Syndrome Society,1
0.0013100506666809924,0.0022441529641117966,National Eating Disorders Association,1
0.00293764536095642,0.0044597340603686995,National Employment Law Project,1
0.0011870604818409202,0.002445352893192039,National Environmental Education Foundation,1
0.0021683569769629218,0.0034505996405915246,National Fallen Firefighters Foundation,1
0.0017571381455623739,0.002728004764584657,National Family Planning & Reproductive Health Association,1
0.0066856796759499895,0.005386922493710837,National Federation of the Blind,0
0.006410587863650353,0.005089631640096091,National FFA Foundation,5
0.0010724586687131342,0.002433511084146568,National Fire Safety Council,5
0.1021000012124292,0.032103888675071655,National Fish and Wildlife Foundation,4
0.0011497148980629888,0.003414694937964458,National Football Foundation,1
0.004297642213618108,0.004123868851652461,National Forest Foundation,1
0.005150233141322955,0.0034432789005663673,National Foundation for Cancer Research,1
0.000921981739273338,0.004081033858985417,National Foundation for Infectious Diseases,1
0.0013469543271501104,0.002493065092593152,National Foundation for Transplants,1
0.0005858445885528512,0.0022383825866035497,National Fragile X Foundation,1
0.06787846080395378,0.17660132615569712,National Gallery of Art,4
0.00117172049986719,0.002598186191885907,National Gaucher Foundation,1
0.00024651149476623773,0.0022396274252936732,National Guard Youth Foundation,1
0.0006699230515406143,0.0024831142709506523,National Guild for Community Arts Education,3
0.0005042879483296349,0.0023978482764598144,National Headache Foundation,1
0.002422796535033498,0.004029365625593048,National Health Law Program,1
0.007511787549281909,0.004981265599057818,National Hemophilia Foundation,1
0.0021928200536847006,0.0034482661432053497,National High School Rodeo Association,1
0.0009842714765337212,0.0027237858013104523,National History Day,1
0.00032700452295807234,0.0021183644399974527,National Homelessness Law Center,1
0.0012438677144465855,0.002339261979239125,National Humane Education Society,1
0.0019744071187615905,0.011991181406013313,National Humanities Center,1
0.0017781199697166502,0.0026480709759520303,National Immigration Forum,1
0.0038544098176532876,0.004901104639524723,National Immigration Law Center,1
0.00019392806845420924,0.0022929657854913353,National Inclusion Project,0
0.002112464913736371,0.003501576501434378,National Institute for Reproductive Health,1
0.0005709846619453976,0.00233892542975695,National Institute on Money in State Politics,1
0.0005514913498913774,0.0021903122775190596,National Iranian American Council,1
0.0006907897985929039,0.0021737110540582818,National Jewish Outreach Program,3
0.012924863941303672,0.003710409924921846,National Kidney Foundation,1
0.0007363640760924948,0.002272790301358145,National Kidney Foundation of Arizona,1
0.000343780925917846,0.0022687444770167625,National Kidney Foundation of Florida,1
0.0011216262116990256,0.002533037574156728,National Kidney Foundation of Hawaii,1
0.0006895736583316697,0.0029853683604724934,National Kidney Foundation of Illinois,1
0.00236570875943364,0.0032391988441206982,National Kidney Foundation of Michigan,1
0.0018761329759887891,0.003172887553102317,National Latina Institute for Reproductive Health,1
0.010032548404121322,0.011344227998094925,National Law Enforcement Officers Memorial Fund,1
0.0005172007567528787,0.0023661157356945866,National Legal and Policy Center,1
